Symbol	RAPdb	MSU	path
NIP1;3	Os05g0205000	LOC_Os05g11560	data/Family/N/NIP
NIP3;1	Os10g0513200	LOC_Os10g36924	data/Family/N/NIP
NIP3;2	Os08g0152000	LOC_Os08g05590	data/Family/N/NIP
NIP3;3	Os08g0152100	LOC_Os08g05600	data/Family/N/NIP
NIP4;1	Os01g0112400	LOC_Os01g02190	data/Family/N/NIP
NPP1	Os08g0531000	LOC_Os08g41880	data/Family/N/Nucleotide_pyrophosphatase
NPP2	Os12g0576750	LOC_Os12g38770	data/Family/N/Nucleotide_pyrophosphatase
NPP3	Os03g0214000	LOC_Os03g11530	data/Family/N/Nucleotide_pyrophosphatase
NPP4	Os12g0576700	LOC_Os12g38760	data/Family/N/Nucleotide_pyrophosphatase
NPP5	Os12g0576600	LOC_Os12g38750	data/Family/N/Nucleotide_pyrophosphatase
NPP6	Os09g0506000	LOC_Os09g32840	data/Family/N/Nucleotide_pyrophosphatase
NRAMP2	Os03g0208500	LOC_Os03g11010	data/Family/N/NRAMP
NRAMP6	Os01g0503400	LOC_Os01g31870	data/Family/N/NRAMP
NRAMP7	Os12g0581600	LOC_Os12g39180	data/Family/N/NRAMP
NTT2	Os02g0208100	LOC_Os02g11740	data/Family/N/NTT2
NUP133	Os03g0225500	LOC_Os03g12450	data/Family/N/NUP
NUP85	Os01g0746200	LOC_Os01g54240	data/Family/N/NUP
ONAC001	Os09g0509100	LOC_Os09g33490	data/Family/N/NAC
ONAC003|ONAC016	Os01g0191300	LOC_Os01g09550	data/Family/N/NAC
ONAC006	Os03g0624600	LOC_Os03g42630	data/Family/N/NAC
ONAC007	None	None	data/Family/N/NAC
ONAC008	Os04g0515900	LOC_Os04g43560	data/Family/N/NAC
ONAC009	None	None	data/Family/N/NAC
ONAC010	Os07g0566500	LOC_Os07g37920	data/Family/N/NAC
ONAC011	Os06g0675600	LOC_Os06g46270	data/Family/N/NAC
ONAC012	Os05g0442700	LOC_Os05g37080	data/Family/N/NAC
ONAC013|ONAC064	Os02g0252200	LOC_Os02g15340	data/Family/N/NAC
ONAC014	Os01g0675800	LOC_Os01g48446	data/Family/N/NAC
ONAC017	None	None	data/Family/N/NAC
ONAC019	Os06g0101800	LOC_Os06g01230	data/Family/N/NAC
ONAC021	Os09g0295000	LOC_Os09g12380	data/Family/N/NAC
ONAC022	None	None	data/Family/N/NAC
ONAC023	Os02g0214500	LOC_Os02g12310	data/Family/N/NAC
ONAC024	None	None	data/Family/N/NAC
ONAC025	Os11g0512000	LOC_Os11g31330	data/Family/N/NAC
ONAC026	None	None	data/Family/N/NAC
ONAC027	None	None	data/Family/N/NAC
ONAC028	None	None	data/Family/N/NAC
ONAC029	None	None	data/Family/N/NAC
ONAC030	Os11g0154500	LOC_Os11g05614	data/Family/N/NAC
ONAC032|ONAC056	Os02g0810900	LOC_Os02g56600	data/Family/N/NAC
ONAC035|ONAC052|ONAC005	Os08g0535800	LOC_Os08g42400	data/Family/N/NAC
ONAC036	None	None	data/Family/N/NAC
ONAC037	None	None	data/Family/N/NAC
ONAC039	Os03g0327100	LOC_Os03g21030	data/Family/N/NAC
ONAC041|ONAC050	Os01g0925400	LOC_Os01g70110	data/Family/N/NAC
ONAC046	None	None	data/Family/N/NAC
ONAC047	None	None	data/Family/N/NAC
ONAC049	None	None	data/Family/N/NAC
ONAC051|ONAC042	Os09g0493700	LOC_Os09g32040	data/Family/N/NAC
ONAC053	None	None	data/Family/N/NAC
ONAC054|ONAC040	Os08g0562200	LOC_Os08g44820	data/Family/N/NAC
ONAC055	Os03g0109000	LOC_Os03g01870	data/Family/N/NAC
ONAC057	None	None	data/Family/N/NAC
ONAC060	None	None	data/Family/N/NAC
ONAC061	Os10g0359500	LOC_Os10g21560	data/Family/N/NAC
ONAC062	Os05g0563000	LOC_Os05g48850	data/Family/N/NAC
ONAC065	Os07g0456900	LOC_Os07g27330	data/Family/N/NAC
ONAC066	None	None	data/Family/N/NAC
ONAC068	None	None	data/Family/N/NAC
ONAC069|ONAC015	Os07g0684800	LOC_Os07g48550	data/Family/N/NAC
ONAC070	Os02g0822400	LOC_Os02g57650	data/Family/N/NAC
ONAC071	None	None	data/Family/N/NAC
ONAC072	Os09g0497900	LOC_Os09g32260	data/Family/N/NAC
ONAC073	Os01g0672100	LOC_Os01g48130	data/Family/N/NAC
ONAC075	None	None	data/Family/N/NAC
OPR10	Os01g0369900	LOC_Os01g27230	data/Family/O/OPR
OPR2	Os06g0216200	LOC_Os06g11280	data/Family/O/OPR
OPR3	Os06g0216000	LOC_Os06g11260	data/Family/O/OPR
OPR4	Os06g0215900	LOC_Os06g11240	data/Family/O/OPR
OPR5	Os06g0215600	LOC_Os06g11210	data/Family/O/OPR
OPR6	Os06g0215500	LOC_Os06g11200	data/Family/O/OPR
OPR9	Os01g0370000	LOC_Os01g27240	data/Family/O/OPR
Orasa;CycH1;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKA;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKA;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKB;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKC;1	Os05g0389700	LOC_Os05g32360	data/Family/C/cell_cycle_genes
Orysa;CDKC;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKC;3	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKE;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKF;1	Os06g0334400	LOC_Os06g22820	data/Family/C/cell_cycle_genes
Orysa;CDKF;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKF;3	None	None	data/Family/C/cell_cycle_genes
Orysa;CDKF;4	Os02g0700600	LOC_Os02g47220	data/Family/C/cell_cycle_genes
Orysa;CDKG;2	Os04g0488000	LOC_Os04g41100	data/Family/C/cell_cycle_genes
Orysa;CKL1	None	None	data/Family/C/cell_cycle_genes
Orysa;CKL10	None	None	data/Family/C/cell_cycle_genes
Orysa;CKL2	None	None	data/Family/C/cell_cycle_genes
Orysa;CKL3	None	None	data/Family/C/cell_cycle_genes
Orysa;CKL4	None	None	data/Family/C/cell_cycle_genes
Orysa;CKL5	Os01g0367700	LOC_Os01g27020	data/Family/C/cell_cycle_genes
Orysa;CKL6	None	None	data/Family/C/cell_cycle_genes
Orysa;CKL7	Os11g0242500	LOC_Os11g13860	data/Family/C/cell_cycle_genes
Orysa;CKL8	None	None	data/Family/C/cell_cycle_genes
Orysa;CKL9	Os02g0559300	LOC_Os02g35300	data/Family/C/cell_cycle_genes
Orysa;CKS1	Os03g0146300	LOC_Os03g05300	data/Family/C/cell_cycle_genes
Orysa;CycA1;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycA1;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycA2;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycA3;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycA3;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycA3;3	None	None	data/Family/C/cell_cycle_genes
Orysa;CycA3;4	None	None	data/Family/C/cell_cycle_genes
Orysa;CycB1;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycB1;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycB1;3	None	None	data/Family/C/cell_cycle_genes
Orysa;CycB1;4	None	None	data/Family/C/cell_cycle_genes
Orysa;CycB2;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycB2;2	Os06g0726800	LOC_Os06g51110	data/Family/C/cell_cycle_genes
Orysa;CycD1;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycD1;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycD2;1	Os07g0620800	LOC_Os07g42860	data/Family/C/cell_cycle_genes
Orysa;CycD2;2	Os06g0217900	LOC_Os06g11410	data/Family/C/cell_cycle_genes
Orysa;CycD2;3	None	None	data/Family/C/cell_cycle_genes
Orysa;CycD3;1	Os09g0111100	LOC_Os09g02360	data/Family/C/cell_cycle_genes
Orysa;CycD4;1	Os09g0466100	LOC_Os09g29100	data/Family/C/cell_cycle_genes
Orysa;CycD4;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycD5;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycD5;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycD5;3	Os03g0203800	LOC_Os03g10650	data/Family/C/cell_cycle_genes
Orysa;CycD5;4	None	None	data/Family/C/cell_cycle_genes
Orysa;CycD6;1	Os07g0556000	LOC_Os07g37010	data/Family/C/cell_cycle_genes
Orysa;CycD7;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycL1;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycT1;1	Os02g0438200	LOC_Os02g24190	data/Family/C/cell_cycle_genes
Orysa;CycT1;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycT1;3	None	None	data/Family/C/cell_cycle_genes
Orysa;CycT1;5	None	None	data/Family/C/cell_cycle_genes
Orysa;CycT1;6	Os12g0485400	LOC_Os12g30020	data/Family/C/cell_cycle_genes
Orysa;CycU1;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycU2;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycU3;1	Os05g0398000	LOC_Os05g33040	data/Family/C/cell_cycle_genes
Orysa;CycU4;1	None	None	data/Family/C/cell_cycle_genes
Orysa;CycU4;2	None	None	data/Family/C/cell_cycle_genes
Orysa;CycU4;3	Os10g0563900	LOC_Os10g41430	data/Family/C/cell_cycle_genes
Orysa;CycU4;4	Os02g0652000	LOC_Os02g43550	data/Family/C/cell_cycle_genes
Orysa;CycU4;5	None	None	data/Family/C/cell_cycle_genes
Orysa;DEL1	None	None	data/Family/C/cell_cycle_genes
Orysa;DEL2	None	None	data/Family/C/cell_cycle_genes
Orysa;DP1	None	None	data/Family/C/cell_cycle_genes
Orysa;DP2	None	None	data/Family/C/cell_cycle_genes
Orysa;DP3	None	None	data/Family/C/cell_cycle_genes
Orysa;E2F2	None	None	data/Family/C/cell_cycle_genes
Orysa;E2F3	Os04g0416100	LOC_Os04g33950	data/Family/C/cell_cycle_genes
Orysa;E2F4	None	None	data/Family/C/cell_cycle_genes
Orysa;KRP2	None	None	data/Family/C/cell_cycle_genes
Orysa;KRP3	None	None	data/Family/C/cell_cycle_genes
Orysa;KRP6	None	None	data/Family/C/cell_cycle_genes
Orysa;KRP7	None	None	data/Family/C/cell_cycle_genes
Orysa;Rb1	None	None	data/Family/C/cell_cycle_genes
Orysa;Rb2	None	None	data/Family/C/cell_cycle_genes
Orysa;SDS	None	None	data/Family/C/cell_cycle_genes
Orysa;Wee1	None	None	data/Family/C/cell_cycle_genes
Os-AT1	Os05g0597200	LOC_Os05g51850	data/Family/OS/A/OSAT
OS-ETR3	None	None	data/Family/E/ETR
OS-ETR4	None	None	data/Family/E/ETR
OsAAO1	Os06g0567200	LOC_Os06g37080	data/Family/A/Ascorbate_Oxidase_Genes
OsAAO2	Os06g0567900	LOC_Os06g37150	data/Family/A/Ascorbate_Oxidase_Genes
OsAAO3	Os07g0119400	LOC_Os07g02810	data/Family/A/Ascorbate_Oxidase_Genes
OsAAO4	Os09g0365900	LOC_Os09g20090	data/Family/A/Ascorbate_Oxidase_Genes
OsAAO5	Os09g0507300	LOC_Os09g32952	data/Family/A/Ascorbate_Oxidase_Genes
OsABCA1	Os02g0211000	LOC_Os02g11960	data/Family/A/ABC
OsABCA2	Os06g0589300	LOC_Os06g38950	data/Family/A/ABC
OsABCA3	Os08g0398000	LOC_Os08g30740	data/Family/A/ABC
OsABCA4	Os08g0398300	LOC_Os08g30770	data/Family/A/ABC
OsABCA5	Os08g0398350	LOC_Os08g30780	data/Family/A/ABC
OsABCA6	Os09g0360900	LOC_Os09g19680	data/Family/A/ABC
OsABCB1	Os01g0290700	LOC_Os01g18670	data/Family/A/ABC
OsABCB10	Os02g0323000	LOC_Os02g21750	data/Family/A/ABC
OsABCB11	Os02g0693700	LOC_Os02g46680	data/Family/A/ABC
OsABCB12	Os03g0181700	LOC_Os03g08380	data/Family/A/ABC
OsABCB13	Os03g0280000	LOC_Os03g17180	data/Family/A/ABC
OsABCB14	Os04g0459000	LOC_Os04g38570	data/Family/A/ABC
OsABCB15	Os04g0481700	LOC_Os04g40570	data/Family/A/ABC
OsABCB16	Os04g0642000	LOC_Os04g54930	data/Family/A/ABC
OsABCB17	Os05g0137200	LOC_Os05g04610	data/Family/A/ABC
OsABCB18	Os05g0548300	LOC_Os05g47490	data/Family/A/ABC
OsABCB19	Os05g0548500	LOC_Os05g47500	data/Family/A/ABC
OsABCB2	Os01g0533900	LOC_Os01g34970	data/Family/A/ABC
OsABCB20	Os08g0153000	LOC_Os08g05690	data/Family/A/ABC
OsABCB21	Os08g0153200	LOC_Os08g05710	data/Family/A/ABC
OsABCB22	Os08g0564300	LOC_Os08g45030	data/Family/A/ABC
OsABCB23	Os06g0128300	LOC_Os06g03770	data/Family/A/ABC
OsABCB24	Os01g0911300	LOC_Os01g68330	data/Family/A/ABC
OsABCB25	Os03g0755100	LOC_Os03g54790	data/Family/A/ABC
OsABCB26	Os07g0464600	LOC_Os07g28090	data/Family/A/ABC
OsABCB27	Os04g0413000	LOC_Os04g33700	data/Family/A/ABC
OsABCB3	Os01g0534700	LOC_Os01g35030	data/Family/A/ABC
OsABCB4	Os01g0695700	LOC_Os01g50080	data/Family/A/ABC
OsABCB5	Os01g0695800	LOC_Os01g50100	data/Family/A/ABC
OsABCB6	Os01g0696600	LOC_Os01g50160	data/Family/A/ABC
OsABCB7	Os01g0723800	LOC_Os01g52550	data/Family/A/ABC
OsABCB8	Os01g0976100	LOC_Os01g74470	data/Family/A/ABC
OsABCB9	Os02g0190300	LOC_Os02g09720	data/Family/A/ABC
OsABCC1	Os04g0620000	LOC_Os04g52900	data/Family/A/ABC
OsABCC10	Os04g0209300	LOC_Os04g13220	data/Family/A/ABC
OsABCC11	Os06g0561800	LOC_Os06g36650	data/Family/A/ABC
OsABCC12	Os06g0184700	LOC_Os06g08560	data/Family/A/ABC
OsABCC13	Os03g0142800	LOC_Os03g04920	data/Family/A/ABC
OsABCC14	Os05g0196100	LOC_Os05g10730	data/Family/A/ABC
OsABCC15	Os06g0158900	LOC_Os06g06440	data/Family/A/ABC
OsABCC16	Os11g0155600	LOC_Os11g05700	data/Family/A/ABC
OsABCC17	Os12g0562700	LOC_Os12g37580	data/Family/A/ABC
OsABCC2	Os01g0902100	LOC_Os01g67580	data/Family/A/ABC
OsABCC3	Os01g0173900	LOC_Os01g07870	data/Family/A/ABC
OsABCC4	Os02g0288733	LOC_Os02g18700	data/Family/A/ABC
OsABCC5	Os02g0288400	LOC_Os02g18670	data/Family/A/ABC
OsABCC6	Os04g0588600	LOC_Os04g49890	data/Family/A/ABC
OsABCC7	Os04g0588700	LOC_Os04g49900	data/Family/A/ABC
OsABCC8	Os01g0356000	LOC_Os01g25386	data/Family/A/ABC
OsABCC9	Os04g0209200	LOC_Os04g13210	data/Family/A/ABC
OsABCD1	Os01g0218700	LOC_Os01g11946	data/Family/A/ABC
OsABCD2	Os01g0966100	LOC_Os01g73530	data/Family/A/ABC
OsABCD3	Os05g0107600	LOC_Os05g01700	data/Family/A/ABC
OsABCE1	Os02g0282900	LOC_Os02g18180	data/Family/A/ABC
OsABCE2	Os11g0546000	LOC_Os11g34350	data/Family/A/ABC
OsABCF1	Os02g0826500	LOC_Os02g58020	data/Family/A/ABC
OsABCF2	Os03g0441500	LOC_Os03g32630	data/Family/A/ABC
OsABCF3	Os04g0658400	LOC_Os04g56330	data/Family/A/ABC
OsABCF4	Os08g0564100	LOC_Os08g45010	data/Family/A/ABC
OsABCF5	Os09g0572400	LOC_Os09g39910	data/Family/A/ABC
OsABCF6	Os11g0603200	LOC_Os11g39020	data/Family/A/ABC
OsABCG1	Os01g0121600|Os01g0121700	LOC_Os01g03144	data/Family/A/ABC
OsABCG1	Os01g0121600|Os01g0121700	LOC_Os01g03144	data/Family/A/ABCG
OsABCG10	Os05g0120000	LOC_Os05g02870	data/Family/A/ABC
OsABCG10	Os05g0120000	LOC_Os05g02870	data/Family/A/ABCG
OsABCG11	Os05g0120200	LOC_Os05g02890	data/Family/A/ABC
OsABCG11	Os05g0120200	LOC_Os05g02890	data/Family/A/ABCG
OsABCG12	Os05g0222200	LOC_Os05g13520	data/Family/A/ABC
OsABCG12	Os05g0222200	LOC_Os05g13520	data/Family/A/ABCG
OsABCG13	Os05g0384600	LOC_Os05g31910	data/Family/A/ABC
OsABCG13	Os05g0384600	LOC_Os05g31910	data/Family/A/ABCG
OsABCG14	Os06g0503100	LOC_Os06g30730	data/Family/A/ABC
OsABCG14	Os06g0503100	LOC_Os06g30730	data/Family/A/ABCG
OsABCG15	Os06g0607700	LOC_Os06g40550	data/Family/A/ABC
OsABCG16	Os06g0731200	LOC_Os06g51460	data/Family/A/ABC
OsABCG16	Os06g0731200	LOC_Os06g51460	data/Family/A/ABCG
OsABCG17	Os07g0288700	LOC_Os07g18874	data/Family/A/ABC
OsABCG17	Os07g0288700	LOC_Os07g18874	data/Family/A/ABCG
OsABCG18	Os08g0167000	LOC_Os08g07010	data/Family/A/ABC
OsABCG18	Os08g0167000	LOC_Os08g07010	data/Family/A/ABCG
OsABCG19	Os09g0125900	LOC_Os09g03939	data/Family/A/ABC
OsABCG19	Os09g0125900	LOC_Os09g03939	data/Family/A/ABCG
OsABCG2	Os01g0615500	LOC_Os01g42900	data/Family/A/ABC
OsABCG2	Os01g0615500	LOC_Os01g42900	data/Family/A/ABCG
OsABCG20	Os09g0250800	LOC_Os09g07670	data/Family/A/ABC
OsABCG20	Os09g0250800	LOC_Os09g07670	data/Family/A/ABCG
OsABCG21	Os09g0401100	LOC_Os09g23640	data/Family/A/ABC
OsABCG22	Os09g0472100	LOC_Os09g29660	data/Family/A/ABC
OsABCG22	None	LOC_Os09g29660	data/Family/A/ABCG
OsABCG23	Os09g0472200	LOC_Os09g29670	data/Family/A/ABC
OsABCG23	Os09g0472200	LOC_Os09g29670	data/Family/A/ABCG
OsABCG24	None	LOC_Os10g08014	data/Family/A/ABC
OsABCG24	Os10g0163290	LOC_Os10g08014	data/Family/A/ABCG
OsABCG25	Os10g0442900	LOC_Os10g30610	data/Family/A/ABC
OsABCG25	Os10g0442900	LOC_Os10g30610	data/Family/A/ABCG
OsABCG26	Os10g0494300	LOC_Os10g35180	data/Family/A/ABC
OsABCG26	Os10g0494300	LOC_Os10g35180	data/Family/A/ABCG
OsABCG27	Os11g0177400	LOC_Os11g07600	data/Family/A/ABC
OsABCG27	Os11g0177400	LOC_Os11g07600	data/Family/A/ABCG
OsABCG28	Os11g0416900	LOC_Os11g22350	data/Family/A/ABC
OsABCG28	Os11g0416900	LOC_Os11g22350	data/Family/A/ABCG
OsABCG29	Os12g0409700	LOC_Os12g22110	data/Family/A/ABC
OsABCG29	Os12g0409700	LOC_Os12g22110	data/Family/A/ABCG
OsABCG3	Os01g0836600	LOC_Os01g61940	data/Family/A/ABC
OsABCG3	Os01g0836600	LOC_Os01g61940	data/Family/A/ABCG
OsABCG30	Os12g0411700	LOC_Os12g22284	data/Family/A/ABC
OsABCG30	Os12g0411700	LOC_Os12g22284	data/Family/A/ABCG
OsABCG31	Os01g0177900	LOC_Os01g08260	data/Family/A/ABC
OsABCG32	Os01g0342700	LOC_Os01g24010	data/Family/A/ABC
OsABCG33	Os01g0516800	LOC_Os01g33260	data/Family/A/ABC
OsABCG34	Os01g0609066	LOC_Os01g42350	data/Family/A/ABC
OsABCG35	Os01g0609200	LOC_Os01g42370	data/Family/A/ABC
OsABCG36	Os01g0609300	LOC_Os01g42380	data/Family/A/ABC
OsABCG37	Os01g0609900	LOC_Os01g42410	data/Family/A/ABC
OsABCG38	Os01g0724500	LOC_Os01g52560	data/Family/A/ABC
OsABCG39	Os02g0208300	LOC_Os02g11760	data/Family/A/ABC
OsABCG4	Os03g0157400	LOC_Os03g06139	data/Family/A/ABC
OsABCG4	Os03g0157400	LOC_Os03g06139	data/Family/A/ABCG
OsABCG40	Os02g0318500	LOC_Os02g21340	data/Family/A/ABC
OsABCG41	Os02g0528900	LOC_Os02g32690	data/Family/A/ABC
OsABCG42	Os06g0554800	LOC_Os06g36090	data/Family/A/ABC
OsABCG43	Os07g0522500	LOC_Os07g33780	data/Family/A/ABC
OsABCG44	Os08g0384500	LOC_Os08g29570	data/Family/A/ABC
OsABCG45	Os08g0544400	LOC_Os08g43120	data/Family/A/ABC
OsABCG46	Os09g0332360	LOC_Os09g16290	data/Family/A/ABC
OsABCG47	Os09g0333000	LOC_Os09g16380	data/Family/A/ABC
OsABCG48	Os11g0587600	LOC_Os11g37700	data/Family/A/ABC
OsABCG49	Os12g0239900	LOC_Os12g13720	data/Family/A/ABC
OsABCG5	Os03g0281900	LOC_Os03g17350	data/Family/A/ABC
OsABCG5	None	LOC_Os03gl7350	data/Family/A/ABCG
OsABCG50	Os12g0512700	LOC_Os12g32820	data/Family/A/ABC
OsABCG6	Os03g0282100	LOC_Os03g17370	data/Family/A/ABC
OsABCG6	None	LOC_Os03gl7370	data/Family/A/ABCG
OsABCG7	Os03g0859500	LOC_Os03g64200	data/Family/A/ABC
OsABCG7	Os03g0859500	LOC_Os03g64200	data/Family/A/ABCG
OsABCG8	Os04g0194500	LOC_Os04g11820	data/Family/A/ABC
OsABCG8	Os04g0194500	LOC_Os04g11820	data/Family/A/ABCG
OsABCG9	Os04g0528300	LOC_Os04g44610	data/Family/A/ABC
OsABCG9	Os04g0528300	LOC_Os04g44610	data/Family/A/ABCG
OsABCI1	Os04g0627200	LOC_Os04g53550	data/Family/A/ABC
OsABCI10	Os04g0553000	LOC_Os04g46700	data/Family/A/ABC
OsABCI11	Os01g0974000	LOC_Os01g74280	data/Family/A/ABC
OsABCI12	Os06g0695800	LOC_Os06g48060	data/Family/A/ABC
OsABCI13	Os01g0614700	LOC_Os01g42830	data/Family/A/ABC
OsABCI14	Os02g0810300	LOC_Os02g56550	data/Family/A/ABC
OsABCI15	Os03g0316900	LOC_Os03g20170	data/Family/A/ABC
OsABCI16	Os10g0476000	LOC_Os10g33630	data/Family/A/ABC
OsABCI2	None	LOC_Osm1g00200	data/Family/A/ABC
OsABCI3	Os12g0523900	LOC_Os12g34010	data/Family/A/ABC
OsABCI4	Os01g0127300	LOC_Os01g03650	data/Family/A/ABC
OsABCI5	Os01g0830000	LOC_Os01g61400	data/Family/A/ABC
OsABCI6	Os01g0770500	LOC_Os01g56400	data/Family/A/ABC
OsABCI7	Os11g0490800	LOC_Os11g29850	data/Family/A/ABC
OsABCI8	Os05g0400600	LOC_Os05g33230	data/Family/A/ABC
OsABCI9	Os03g0670100	LOC_Os03g46740	data/Family/A/ABC
osACA1	Os03g0203700	LOC_Os03g10640	data/Family/OS/A/OSACA
osACA11	Os04g0605500	LOC_Os04g51610	data/Family/OS/A/OSACA
osACA2	Os12g0586600	LOC_Os12g39660	data/Family/OS/A/OSACA
osACA3	Os03g0616400	LOC_Os03g42020	data/Family/OS/A/OSACA
osACA4	Os12g0136900	LOC_Os12g04220	data/Family/OS/A/OSACA
osACA5	Os11g0140400	LOC_Os11g04460	data/Family/OS/A/OSACA
osACA6	Os01g0939100	LOC_Os01g71240	data/Family/OS/A/OSACA
osACA7	Os05g0495600	LOC_Os05g41580	data/Family/OS/A/OSACA
osACA8	Os10g0418100	LOC_Os10g28240	data/Family/OS/A/OSACA
osACA9	Os02g0176700	LOC_Os02g08018	data/Family/OS/A/OSACA
osACA9	Os02g0176700	LOC_Os02g08014	data/Family/OS/A/OSACA
osACA9	Os02g0176700	LOC_Os02g08010	data/Family/OS/A/OSACA
OsADF1	Os02g0663800	LOC_Os02g44470	data/Family/OS/A/OSADF
OsADF10	Os10g0521100	LOC_Os10g37670	data/Family/OS/A/OSADF
OsADF11	Os12g0628100	LOC_Os12g43340	data/Family/OS/A/OSADF
OsADF2	Os03g0780400	LOC_Os03g56790	data/Family/OS/A/OSADF
OsADF4	None	LOC_Os03g60590	data/Family/A/ADF
OsADF4	Os03g0820600	None	data/Family/OS/A/OSADF
OsADF5	Os03g0243100	LOC_Os03g13950	data/Family/OS/A/OSADF
OsADF6	Os04g0555700	LOC_Os04g46910	data/Family/OS/A/OSADF
OsADF7	Os05g0113400	LOC_Os05g02250	data/Family/OS/A/OSADF
OsADF8|OsADF8a|OsADF8b	Os07g0297500	LOC_Os07g20170	data/Family/OS/A/OSADF
OsADF8a	None	None	data/Family/A/ADF
OsADF8b	None	None	data/Family/A/ADF
OsADF9	Os07g0484200	LOC_Os07g30090	data/Family/OS/A/OSADF
OsaFLZ1	Os03g0793500	LOC_Os04g49620	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ10	Os06g0125200	LOC_Os06g03520	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ11	Os06g0153100	LOC_Os06g05970	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ12	Os06g0251500	LOC_Os06g14070	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ13	Os08g0451200	LOC_Os08g34984	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ14	Os09g0433800	LOC_Os09g26370	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ15	Os11g0659200	LOC_Os11g43790	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ16	Os02g0592833	LOC_Os02g37970	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ17	Os01g0719000	LOC_Os01g52100	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ18	Os01g0593200	LOC_Os01g41010	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ19	Os05g0180500	LOC_Os05g08800	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ2	Os02g0687100	LOC_Os02g46190	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ20	Os01g0180400	LOC_Os01g08520	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ21	Os02g0174800	LOC_Os02g07820	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ22	Os03g0665200	LOC_Os03g46260	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ23	Os10g0422600	LOC_Os10g28680	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ24	Os03g0183500	LOC_Os03g08520	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ25	Os07g0615500	LOC_Os07g42390	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ26	Os08g0407600	LOC_Os08g31510	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ27	Os09g0367900	LOC_Os09g20240	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ28	Os06g0223700	LOC_Os06g11980	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ29	Os02g0751300	LOC_Os02g51550	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ3	Os04g0586000	LOC_Os04g49660	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ4	Os04g0586100	LOC_Os04g49670	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ5	Os04g0586200	LOC_Os04g49680	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ6	Os02g0687200	LOC_Os02g46210	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
OsaFLZ7	Os02g0686800	LOC_Os02g46180	data/Family/F/FCS-Like_Zinc_finger_Gene_Family
